"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","NPS_LANDED_WEIGHT_MTONS","NPS_LANDED_WEIGHT_PPP","NPS_EXVESSEL_REVENUE","NPS_CONFIDENTIAL_FLAG","SPS_LANDED_WEIGHT_MTONS","SPS_LANDED_WEIGHT_PPP","SPS_EXVESSEL_REVENUE","SPS_CONFIDENTIAL_FLAG","CWA_LANDED_WEIGHT_MTONS","CWA_LANDED_WEIGHT_PPP","CWA_EXVESSEL_REVENUE","CWA_CONFIDENTIAL_FLAG","CLW_LANDED_WEIGHT_MTONS","CLW_LANDED_WEIGHT_PPP","CLW_EXVESSEL_REVENUE","CLW_CONFIDENTIAL_FLAG","WA5_LANDED_WEIGHT_MTONS","WA5_LANDED_WEIGHT_PPP","WA5_EXVESSEL_REVENUE","WA5_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2018","W","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",2.6,.33,1897,"",,,,"*",,,,"*",,,,"*",.1,.48,91,"",2.7,,1988,"*"
"2018","W","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",2,.21,930,"",,,,"",.4,.1,96,"",,,,"*",,,,"",2.4,,1026,"*"
"2018","W","GRND","ROCK","NOM. SHORTRAKER ROCKFISH","SRK1",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",3.8,.55,4657,"",,,,"",.5,.61,715,"",.4,.66,630,"",,,,"*",4.7,,6002,"*"
"2018","W","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",50.2,.62,68921,"",,,,"",5.2,.81,9254,"",2.5,.84,4647,"",2,.68,2960,"",59.9,,85782,""
"2018","W","GRND","ROCK","TIGER ROCKFISH","TIGR",0,.72,62,"",,,,"",,,,"*",,,,"",,,,"",0,,62,"*"
"2018","W","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2018","W","GRND","ROCK","WIDOW ROCKFISH","WDOW",14.9,.29,9588,"",,,,"*",,,,"*",,,,"*",,,,"*",14.9,,9588,"*"
"2018","W","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",.9,.63,1230,"",,,,"",,,,"*",,,,"",.1,1.16,164,"",1,,1394,"*"
"2018","W","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",0,.36,35,"",,,,"",,,,"*",,,,"",0,.7,3,"",0,,38,"*"
"2018","W","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",10.2,.39,8711,"",,,,"*",.3,.54,363,"",,,,"",.7,.51,732,"",11.2,,9806,"*"
"2018","W","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",124.5,.42,115346,"",,,,"*",890,.11,225551,"",.2,.68,345,"",.1,.5,60,"",1014.8,,341302,"*"
"2018","W","GRND","ROND","LINGCOD","LCOD",103,1.03,233536,"",,,,"*",13.6,.71,21388,"",.9,1.64,3107,"",2.7,1.49,8865,"",120.2,,266896,"*"
"2018","W","GRND","ROND","PACIFIC COD","PCOD",122.6,.53,142136,"",,,,"*",.4,.44,404,"",,,,"*",.4,1.05,935,"",123.4,,143475,"*"
"2018","W","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","ROND","PACIFIC WHITING","PWHT",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","ROND","SABLEFISH","SABL",480.1,3.89,4113262,"",,,,"*",122.4,3.23,870974,"",148.9,3.54,1161552,"",51.3,3.42,387010,"",802.7,,6532798,"*"
"2018","W","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2018","W","HMSP","....","COMMON THRESHER SHARK","TSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","HMSP","TUNA","ALBACORE","ALBC",,,,"*",,,,"*",2932.6,1.58,10239121,"",1024.9,1.63,3687684,"",193.2,1.82,776279,"",4150.7,,14703084,"*"
"2018","W","HMSP","TUNA","BLUEFIN TUNA","BTNA",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2018","W","OTHR","....","MISC. FISH","MSC2",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","OTHR","....","UNSP. OCTOPUS","OCTP",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2018","W","OTHR","....","PACIFIC HALIBUT","PHLB",154,4.63,1572996,"",1.6,4.97,17081,"",54.6,3.38,407314,"",29.5,5.67,368789,"",73.3,4.51,729118,"",313,,3095298,""
"2018","W","OTHR","....","UNSP. SCULPIN","SCLP",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2018","W","OTHR","....","UNSP. SHAD","SHAD",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",0,,0,"*"
"2018","W","OTHR","....","UNSP. SMELT","SMLT",,,,"*",,,,"*",,,,"",,,,"",25.8,.54,30656,"",25.8,,30656,"*"
"2018","W","OTHR","....","UNSP. SQUID","SQID",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","OTHR","....","UNSP. HAGFISH","UHAG",,,,"*",,,,"",,,,"*",,,,"",208.7,1.59,729558,"",208.7,,729558,"*"
"2018","W","OTHR","....","UNSP. SHARK","USRK",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","OTHR","ECHN","OTHER SEA URCHINS","OURC",120.1,1.79,474819,"",10.5,1.88,43663,"",,,,"",,,,"",109.2,1.71,412879,"",239.8,,931361,""
"2018","W","OTHR","ECHN","RED SEA URCHIN","RURC",68.1,1.6,240560,"",63.7,1.95,273202,"",,,,"",,,,"",60.5,1.49,197920,"",192.3,,711682,""
"2018","W","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",89,5.16,1011717,"",14.7,5.69,184238,"",,,,"",,,,"",124.1,5.16,1411935,"",227.8,,2607890,""
"2018","W","OTHR","STRG","WHITE STURGEON","WSTG",,,,"",,,,"*",,,,"*",,,,"*",13.6,3.65,109620,"",13.6,,109620,"*"
"2018","W","SAMN","....","CHINOOK SALMON","CHNK",148.9,5.17,1696631,"",308.3,2.68,1823376,"",172.4,5.82,2213646,"",6.9,4.28,64814,"",472.5,3.97,4133957,"",1109,,9932424,""
"2018","W","SAMN","....","CHUM SALMON","CHUM",359.4,1.11,879786,"",1023.9,.84,1893973,"",77.5,.8,136780,"",,,,"*",2026.3,1.01,4510401,"",3487.1,,7420940,"*"
"2018","W","SAMN","....","COHO SALMON","COHO",131.9,1.87,543791,"",198.9,2.01,879236,"",142.7,2.25,707665,"",9.5,2.33,48722,"",378.9,2.02,1685461,"",861.9,,3864875,""
"2018","W","SAMN","....","PINK SALMON","PINK",.1,.63,121,"",,,,"*",,,,"",,,,"*",.1,1.69,226,"",.2,,347,"*"
"2018","W","SAMN","....","SOCKEYE SALMON","SOCK",823.9,1.98,3597360,"",91.9,2.04,413974,"",,,,"*",,,,"",1676.4,1.93,7133532,"",2592.2,,11144866,"*"
"2018","W","SAMN","....","STEELHEAD","STLH",3.5,2.51,19513,"",,,,"*",32.9,2.51,182245,"",,,,"",46.1,2.54,258575,"",82.5,,460333,"*"
"2018","W","SHLL","CLAM","BUTTER CLAM","BCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","SHLL","CLAM","BASKET COCKLE","CKLE",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2018","W","SHLL","CLAM","GEODUCK","GDUK",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","SHLL","CLAM","HORSE CLAMS","HCLM",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","SHLL","CLAM","NATIVE LITTLENECK","LCLM",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","SHLL","CLAM","MANILA CLAM","MCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","SHLL","CLAM","RAZOR CLAM","RCLM",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2018","W","SHLL","CLAM","UNSP. CLAM","UCLM",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","SHLL","CLAM","VARNISH CLAM","VCLM",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","SHLL","OYST","PACIFIC OYSTER","PSTR",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","SHLL","SCAL","OTHER SCALLOP","OSCL",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","SRMP","....","UNSP. BAIT SHRIMP","BSRM",,,,"",,,,"*",,,,"",,,,"",31.9,1.21,84806,"",31.9,,84806,"*"
"2018","W","SRMP","....","OTHER SHRIMP","OSRM",39.7,3.43,300727,"",,,,"",,,,"*",,,,"",30.8,1.84,124813,"",70.5,,425540,"*"
"2018","W","SRMP","....","PACIFIC PINK SHRIMP","PSHP",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2018","W","SRMP","....","SPOTTED PRAWN","SPRW",101.6,9.75,2184801,"",19.5,6.09,261975,"",,,,"*",,,,"",49.9,8.91,980103,"",171,,3426879,"*"
"2018","W","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",402.5,,4929612,"",1373.7,,15407233,"",56554.7,,12079658,"",109.9,,243373,"",1971.4,,40742413,"",60412.2,,73402289,""
"2019","W","CPEL","....","PACIFIC HERRING","PHRG",,,,"*",36.4,.3,24060,"",,,,"*",,,,"*",67,.6,88407,"",103.4,,112467,"*"
"2019","W","CPEL","WETF","CHUB MACKEREL","CMCK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","CPEL","WETF","JACK MACKEREL","JMCK",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","CPEL","WETF","NORTHERN ANCHOVY","NANC",,,,"",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2019","W","CPEL","WETF","PACIFIC SARDINE","PSDN",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","CRAB","....","DUNGENESS CRAB","DCRB",2987.2,4.6,30261918,"",547.3,4.79,5774028,"",4206.1,3.6,33417068,"",1333.9,3.43,10087357,"",537.7,4.62,5474597,"",9612.2,,85014968,""
"2019","W","CRAB","....","ROCK CRAB","RCRB",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",,,,"*",,,,"*",,,,"*",.3,.45,293,"",,,,"",.3,,293,"*"
"2019","W","GRND","FLAT","DOVER SOLE","DOVR",271.6,.42,253843,"",,,,"",30.6,.37,24984,"",,,,"*",,,,"*",302.2,,278827,"*"
"2019","W","GRND","FLAT","ENGLISH SOLE","EGLS",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","FLAT","PETRALE SOLE","PTRL",403.1,1.13,1007031,"",,,,"",5.5,1,12138,"",2.2,.94,4524,"",,,,"*",410.8,,1023693,"*"
"2019","W","GRND","FLAT","REX SOLE","REX",10.4,.34,7787,"",,,,"",,,,"*",,,,"*",,,,"",10.4,,7787,"*"
"2019","W","GRND","FLAT","ROCK SOLE","RSOL",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","FLAT","SAND SOLE","SSOL",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","GRND","FLAT","UNSP. FLATFISH","UFLT",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","MGRN","BIG SKATE","BSKT",17.6,.37,14277,"",,,,"",,,,"*",,,,"*",,,,"",17.6,,14277,"*"
"2019","W","GRND","MGRN","SPINY DOGFISH","DSRK",,,,"*",,,,"*",,,,"*",.1,.81,253,"",,,,"",.1,,253,"*"
"2019","W","GRND","MGRN","LONGNOSE SKATE","LSKT",45.1,.36,35569,"",,,,"",5.5,.28,3414,"",.5,.37,435,"",,,,"*",51.1,,39418,"*"
"2019","W","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","MGRN","UNSP. SKATE","USKT",52.9,.32,37055,"",,,,"",.5,.33,369,"",,,,"*",13,.23,6562,"",66.4,,43986,"*"
"2019","W","GRND","ROCK","AURORA ROCKFISH","ARRA",1.9,.33,1360,"",,,,"",0,.29,31,"",.1,.89,200,"",0,.94,57,"",2,,1648,""
"2019","W","GRND","ROCK","BANK ROCKFISH","BANK",.1,.3,56,"",,,,"",,,,"",,,,"",,,,"*",.1,,56,"*"
"2019","W","GRND","ROCK","BOCACCIO","BCAC",6.9,.42,6443,"",,,,"*",25.7,.1,5725,"",.3,.36,273,"",,,,"",32.9,,12441,"*"
"2019","W","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",.2,.46,181,"",,,,"",0,.66,13,"",0,.8,29,"",,,,"*",.2,,223,"*"
"2019","W","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","ROCK","BLACKSPOTTED ROCKFISH","BSPR",.3,.64,404,"",,,,"",.3,.42,258,"",.3,.69,400,"",0,.67,19,"",.9,,1081,""
"2019","W","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",.1,.52,80,"",,,,"",,,,"",,,,"",,,,"",.1,,80,""
"2019","W","GRND","ROCK","CANARY ROCKFISH","CNRY",12.4,.54,14817,"",,,,"*",53.6,.13,15557,"",.5,.57,581,"",,,,"*",66.5,,30955,"*"
"2019","W","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",20.7,.38,17165,"",,,,"",6,.13,1666,"",.6,.49,701,"",,,,"",27.3,,19532,""
"2019","W","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",0,.44,3,"",,,,"",0,.58,5,"",,,,"",,,,"",0,,8,""
"2019","W","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",.1,.37,97,"",,,,"",.2,.2,105,"",.1,.88,271,"",,,,"*",.4,,473,"*"
"2019","W","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",.6,.47,641,"",,,,"",2,.74,3301,"",,,,"*",0,0,0,"",2.6,,3942,"*"
"2019","W","GRND","ROCK","NOR. UNSP. SHELF ROCKFISH","NUSF",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2019","W","GRND","ROCK","NOR. UNSP. SLOPE ROCKFISH","NUSP",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2019","W","GRND","ROCK","NOR. UNSP. NEAR-SHORE ROCKFISH","NUSR",0,.6,48,"",,,,"",,,,"",,,,"",,,,"",0,,48,""
"2019","W","GRND","ROCK","PACIFIC OCEAN PERCH","POP",126.9,.42,117933,"",,,,"",12.1,.12,3221,"",.5,.17,184,"",,,,"",139.5,,121338,""
"2019","W","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",.2,.75,297,"",,,,"",,,,"*",,,,"",,,,"",.2,,297,"*"
"2019","W","GRND","ROCK","REDBANDED ROCKFISH","RDBD",12.8,.46,12826,"",,,,"",2.1,.61,2782,"",2.4,.9,4869,"",.2,.89,331,"",17.5,,20808,""
"2019","W","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",13.6,.55,16512,"",,,,"",11.1,.42,10287,"",4.3,.74,7048,"",3.3,.64,4659,"",32.3,,38506,""
"2019","W","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",28.3,.44,27398,"",,,,"",.3,.14,98,"",.1,.84,136,"",,,,"*",28.7,,27632,"*"
"2019","W","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",5.5,.27,3267,"",,,,"",,,,"*",,,,"",,,,"*",5.5,,3267,"*"
"2019","W","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",69,.44,66890,"",,,,"*",.2,.16,72,"",0,.71,54,"",,,,"*",69.2,,67016,"*"
"2019","W","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",21.8,.33,15738,"",,,,"",4.4,.11,1045,"",.2,.11,59,"",,,,"",26.4,,16842,""
"2019","W","GRND","ROCK","NOM. SHORTRAKER ROCKFISH","SRK1",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",1.1,.58,1453,"",,,,"",.4,.67,615,"",.6,.61,817,"",,,,"*",2.1,,2885,"*"
"2019","W","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",29.1,.68,43665,"",,,,"",7.9,.67,11626,"",2.1,.96,4404,"",.4,.97,775,"",39.5,,60470,""
"2019","W","GRND","ROCK","TIGER ROCKFISH","TIGR",.1,.72,80,"",,,,"",,,,"*",,,,"",,,,"",.1,,80,"*"
"2019","W","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","ROCK","WIDOW ROCKFISH","WDOW",205.3,.35,157398,"",,,,"*",1553.5,.21,728463,"",,,,"*",,,,"",1758.8,,885861,"*"
"2019","W","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",1.1,.68,1708,"",,,,"",.3,.75,450,"",,,,"",,,,"*",1.4,,2158,"*"
"2019","W","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",,,,"*",,,,"",0,.52,12,"",,,,"",,,,"",0,,12,"*"
"2019","W","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",3.9,.44,3748,"",.2,.35,136,"",.6,.61,850,"",,,,"*",,,,"*",4.7,,4734,"*"
"2019","W","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",98.5,.39,84545,"",,,,"*",947.2,.2,418763,"",18.7,.1,4191,"",.1,.83,179,"",1064.5,,507678,"*"
"2019","W","GRND","ROND","LINGCOD","LCOD",30.2,1.27,84347,"",,,,"*",16.8,.76,28139,"",2.5,1.84,9989,"",1.8,1.39,5639,"",51.3,,128114,"*"
"2019","W","GRND","ROND","PACIFIC COD","PCOD",103.5,.59,134460,"",,,,"*",.4,.5,450,"",0,.83,81,"",,,,"*",103.9,,134991,"*"
"2019","W","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","GRND","ROND","PACIFIC WHITING","PWHT",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","GRND","ROND","SABLEFISH","SABL",509.5,2.93,3288775,"",,,,"",181.5,1.5,602153,"",127.1,3.46,969489,"",9.5,2.93,61323,"",827.6,,4921740,""
"2019","W","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","HMSP","....","COMMON THRESHER SHARK","TSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","HMSP","TUNA","ALBACORE","ALBC",33.7,1.6,118958,"",,,,"*",3026.2,1.69,11255805,"",1194.4,1.64,4310776,"",3.9,2.13,18464,"",4258.2,,15704003,"*"
"2019","W","HMSP","TUNA","BLUEFIN TUNA","BTNA",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","OTHR","....","EULACHON","EULC",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"*",,,,"*",1.2,.19,513,"",,,,"*",,,,"",1.2,,513,"*"
"2019","W","OTHR","....","MISC. FISH","MSC2",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","OTHR","....","UNSP. OCTOPUS","OCTP",.1,.68,86,"",,,,"*",,,,"*",,,,"*",,,,"",.1,,86,"*"
"2019","W","OTHR","....","PACIFIC HALIBUT","PHLB",203,4.63,2071974,"",2.6,6.08,34977,"",90.5,3.54,706603,"",41.7,4.87,447746,"",43.6,4.52,434890,"",381.4,,3696190,""
"2019","W","OTHR","....","UNSP. SCULPIN","SCLP",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2019","W","OTHR","....","UNSP. SHAD","SHAD",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","OTHR","....","UNSP. SMELT","SMLT",25,.5,27678,"",,,,"*",,,,"",,,,"*",1.6,.35,1239,"",26.6,,28917,"*"
"2019","W","OTHR","....","UNSP. SQUID","SQID",,,,"",.1,1,287,"",,,,"*",,,,"*",,,,"",.1,,287,"*"
"2019","W","OTHR","....","UNSP. HAGFISH","UHAG",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","OTHR","....","UNSP. SHARK","USRK",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2019","W","OTHR","ECHN","OTHER SEA URCHINS","OURC",123.3,1.84,501198,"",6.4,2.19,30970,"",,,,"",,,,"",44.3,2.14,208866,"",174,,741034,""
"2019","W","OTHR","ECHN","RED SEA URCHIN","RURC",205.9,1.65,748904,"",,,,"*",,,,"",,,,"",120.6,1.86,493433,"",326.5,,1242337,"*"
"2019","W","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",113.9,4.9,1230375,"",36.6,4.94,398060,"",,,,"*",,,,"*",70.1,5.03,776824,"",220.6,,2405259,"*"
"2019","W","OTHR","STRG","GREEN STURGEON","GSTG",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2019","W","OTHR","STRG","WHITE STURGEON","WSTG",.1,2.84,701,"",,,,"*",,,,"*",3.9,3.73,32219,"",13.5,3.2,95460,"",17.5,,128380,"*"
"2019","W","SAMN","....","CHINOOK SALMON","CHNK",252.9,4.25,2370929,"",346.1,2.62,1999584,"",150.2,4.26,1411516,"",24.1,3.19,169656,"",406.7,3.18,2855463,"",1180,,8807148,""
"2019","W","SAMN","....","CHUM SALMON","CHUM",233.7,.91,468411,"",586.4,.8,1038312,"",56.5,.5,62175,"",,,,"*",291.7,.93,599941,"",1168.3,,2168839,"*"
"2019","W","SAMN","....","COHO SALMON","COHO",209.6,2.29,1060253,"",82.4,2.16,392059,"",121.9,2.28,612759,"",11.9,2.02,52934,"",53.9,1.78,211357,"",479.7,,2329362,""
"2019","W","SAMN","....","PINK SALMON","PINK",320.9,.37,260358,"",5.2,.25,2937,"",.5,.1,120,"",,,,"*",258.3,.36,205199,"",584.9,,468614,"*"
"2019","W","SAMN","....","SOCKEYE SALMON","SOCK",2.4,2.36,12527,"",,,,"",,,,"*",,,,"*",18.6,2.29,93577,"",21,,106104,"*"
"2019","W","SAMN","....","STEELHEAD","STLH",2.2,3.12,15158,"",,,,"",60,2.93,388121,"",,,,"",7.9,1.87,32817,"",70.1,,436096,""
"2019","W","SHLL","CLAM","BUTTER CLAM","BCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2019","W","SHLL","CLAM","BASKET COCKLE","CKLE",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2019","W","SHLL","CLAM","CALIFORNIA MUSSEL","CMSL",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2019","W","SHLL","CLAM","GEODUCK","GDUK",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2019","W","SHLL","CLAM","HORSE CLAMS","HCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2019","W","SHLL","CLAM","NATIVE LITTLENECK","LCLM",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2019","W","SHLL","CLAM","MANILA CLAM","MCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2019","W","SHLL","CLAM","RAZOR CLAM","RCLM",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2019","W","SHLL","CLAM","UNSP. CLAM","UCLM",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2019","W","SHLL","CLAM","VARNISH CLAM","VCLM",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2019","W","SHLL","OYST","PACIFIC OYSTER","PSTR",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",0,,0,"*"
"2019","W","SHLL","SCAL","OTHER SCALLOP","OSCL",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2019","W","SRMP","....","UNSP. BAIT SHRIMP","BSRM",,,,"*",,,,"*",,,,"*",,,,"",4.7,1.42,14760,"",4.7,,14760,"*"
"2019","W","SRMP","....","OTHER SHRIMP","OSRM",87.1,3.52,676116,"",,,,"*",,,,"*",,,,"",4.6,4.12,42063,"",91.7,,718179,"*"
"2019","W","SRMP","....","PACIFIC PINK SHRIMP","PSHP",,,,"*",,,,"",3888.5,.7,5988151,"",,,,"*",,,,"*",3888.5,,5988151,"*"
"2019","W","SRMP","....","SPOTTED PRAWN","SPRW",113.6,9.68,2424180,"",32.8,8.63,625058,"",26.6,5.01,294218,"",,,,"*",21.1,9.61,447284,"",194.1,,3790740,"*"
"2019","W","SRMP","....","UNSP. OCEAN SHRIMP","USRM",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2019","W","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",664.1,,6135668,"",1576.9,,21704742,"",47027.2,,8257250,"",1685.1,,1232757,"",1010,,18018484,"",51963.3,,55348901,""
"2020","W","CPEL","....","PACIFIC HERRING","PHRG",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",0,,0,"*"
